## blobtools v1.0
## assembly	: /home/amir/gasp/platanus_assemblies/Sefale_32_gapClosed.fa
## coverage	: bam0 - /home/amir/gasp/mapping/Sefale_platanus_32.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/Sefale_platanus_32.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scaffold5613_cov10	101	0.3465	0	0.0	Ascomycota	187.0	0
scaffold5614_cov58	4416	0.389	0	55.152	Ascomycota	8139.0	0
scaffold5615_cov15	312	0.3494	0	12.423	Ascomycota	577.0	0
scaffold5616_cov36	120	0.3417	0	33.583	Ascomycota	222.0	0
scaffold5617_cov56	163	0.4049	0	153.325	Ascomycota	302.0	0
scaffold5618_cov42	4338	0.3462	0	40.169	Ascomycota	7950.0	0
scaffold5619_cov46	544	0.3603	0	43.248	Ascomycota	1005.0	0
scaffold5620_cov44	822	0.3655	56	43.685	Ascomycota	1068.0	0
scaffold5621_cov8	107	0.3084	0	13.972	Ascomycota	198.0	0
scaffold5622_cov48	525	0.3676	0	44.802	Ascomycota	965.0	0
scaffold5623_cov88	145	0.3724	0	34.097	Ascomycota	268.0	0
scaffold5624_cov42	1268	0.3833	0	39.884	Ascomycota	2342.0	0
scaffold5625_cov54	2859	0.3844	0	51.14	Ascomycota	5251.0	0
scaffold5626_cov21	101	0.3069	0	51.495	Ascomycota	187.0	0
scaffold5627_cov35	266	0.3647	0	34.974	Ascomycota	492.0	0
scaffold5628_cov29	407	0.3882	0	28.892	Ascomycota	747.0	0
scaffold5629_cov12	129	0.2868	0	11.581	Ascomycota	189.0	0
scaffold5630_cov29	1686	0.3553	0	27.953	Ascomycota	3097.0	0
scaffold5631_cov42	669	0.3991	0	41.265	Ascomycota	1230.0	0
scaffold5632_cov38	256	0.3477	0	40.777	Ascomycota	473.0	0
scaffold5633_cov48	2555	0.3789	0	45.562	Ascomycota	4708.0	0
scaffold5634_cov21	783	0.3295	0	19.754	Ascomycota	1447.0	0
scaffold5635_cov96	407	0.4496	0	93.096	Ascomycota	752.0	0
scaffold5636_cov54	701	0.4009	0	52.332	Ascomycota	1295.0	0
scaffold5637_cov50	844	0.3922	0	52.212	Ascomycota	1554.0	0
scaffold5638_cov46	436	0.4427	0	42.654	Ascomycota	802.0	0
scaffold5639_cov38	381	0.3727	0	35.0	Ascomycota	704.0	0
scaffold5640_cov48	638	0.3903	0	46.26	Ascomycota	1173.0	0
scaffold5641_cov47	4316	0.366	87	46.029	Ascomycota	5260.0	0
scaffold5642_cov10	127	0.3071	0	7.394	Ascomycota	235.0	0
scaffold5643_cov31	1104	0.3487	0	31.409	Ascomycota	2039.0	0
scaffold5644_cov40	408	0.3554	0	38.186	Ascomycota	754.0	0
scaffold5645_cov52	336	0.372	0	51.438	Ascomycota	621.0	0
scaffold5646_cov59	174	0.3966	0	57.385	Ascomycota	322.0	0
scaffold5647_cov63	107	0.3645	0	53.234	Ascomycota	198.0	0
scaffold5648_cov54	157	0.4586	0	46.701	Ascomycota	291.0	0
scaffold5649_cov42	449	0.4811	0	35.967	Ascomycota	830.0	0
scaffold5650_cov6	111	0.3514	0	4.45	Ascomycota	206.0	0
scaffold5651_cov12	157	0.4204	0	10.841	Ascomycota	291.0	0
scaffold5652_cov21	131	0.3893	0	19.977	Ascomycota	243.0	0
scaffold5653_cov6	113	0.4071	0	7.381	Ascomycota	209.0	0
scaffold5654_cov12	166	0.259	0	9.271	Ascomycota	307.0	0
scaffold5655_cov52	2545	0.3709	0	50.306	Ascomycota	4689.0	0
scaffold5656_cov59	109	0.3853	0	54.202	Ascomycota	202.0	0
scaffold5657_cov52	2017	0.4071	69	50.979	Ascomycota	2436.0	0
scaffold5658_cov59	2166	0.3966	0	59.268	Ascomycota	3984.0	0
scaffold5659_cov40	4129	0.3991	0	42.519	Ascomycota	7550.0	0
scaffold5660_cov33	228	0.3377	0	30.68	Ascomycota	422.0	0
scaffold5661_cov50	1754	0.4105	0	47.244	Ascomycota	3229.0	0
scaffold5662_cov54	4911	0.3645	0	53.787	Ascomycota	9064.0	0
scaffold5663_cov44	492	0.3252	0	51.984	Ascomycota	909.0	0
scaffold5664_cov52	1951	0.388	0	50.06	Ascomycota	3576.0	0
scaffold5665_cov52	237	0.3924	0	48.321	Ascomycota	438.0	0
scaffold5666_cov38	282	0.4007	0	33.06	Ascomycota	516.0	0
scaffold5667_cov23	533	0.3396	0	24.118	Ascomycota	985.0	0
scaffold5668_cov50	8794	0.3851	136	47.803	Ascomycota	8835.0	0
scaffold5669_cov42	572	0.3846	0	36.348	Ascomycota	1057.0	0
scaffold5670_cov23	294	0.4422	0	24.878	Ascomycota	544.0	0
scaffold5671_cov52	457	0.4245	0	62.0	Ascomycota	845.0	0
scaffold5672_cov12	129	0.3333	0	10.659	Ascomycota	239.0	0
scaffold5673_cov52	3029	0.381	0	50.421	Ascomycota	5583.0	0
scaffold5674_cov17	135	0.2815	0	10.163	Ascomycota	250.0	0
scaffold5675_cov21	229	0.3319	0	24.031	Ascomycota	424.0	0
scaffold5676_cov15	356	0.3483	0	23.323	Ascomycota	658.0	0
scaffold5677_cov56	2109	0.4149	0	54.977	Ascomycota	3890.0	0
scaffold5678_cov44	792	0.3826	0	43.611	Ascomycota	1463.0	0
scaffold5679_cov12	237	0.27	0	17.27	Ascomycota	438.0	0
scaffold5680_cov58	178	0.4775	0	46.354	Ascomycota	329.0	0
scaffold5681_cov21	267	0.3521	0	24.457	Ascomycota	494.0	0
scaffold5682_cov40	827	0.3688	0	38.467	Ascomycota	1528.0	0
scaffold5683_cov50	1289	0.377	0	48.576	Ascomycota	2381.0	0
scaffold5684_cov12	124	0.2984	0	39.613	Ascomycota	230.0	0
scaffold5685_cov44	453	0.3974	0	44.938	Ascomycota	837.0	0
scaffold5686_cov35	217	0.3272	0	31.442	Ascomycota	401.0	0
scaffold5687_cov38	170	0.4412	0	36.347	Ascomycota	315.0	0
scaffold5688_cov59	367	0.4659	0	59.918	Ascomycota	678.0	0
scaffold5689_cov57	469	0.4158	0	66.825	Ascomycota	850.0	0
scaffold5690_cov50	176	0.4148	0	32.966	Ascomycota	326.0	0
scaffold5691_cov8	101	0.3861	0	5.02	Ascomycota	187.0	0
scaffold5692_cov10	168	0.4107	0	7.47	Ascomycota	311.0	0
scaffold5693_cov40	1332	0.3844	0	40.01	Ascomycota	2447.0	0
scaffold5694_cov13	150	0.34	0	8.88	Ascomycota	278.0	0
scaffold5695_cov15	143	0.3566	0	13.217	Ascomycota	265.0	0
scaffold5696_cov48	4364	0.3841	0	45.74	Ascomycota	8043.0	0
scaffold5697_cov54	578	0.3564	0	49.936	Ascomycota	1062.0	0
scaffold5698_cov50	3304	0.3947	0	49.62	Ascomycota	6102.0	0
scaffold5699_cov51	3884	0.3942	0	49.522	Ascomycota	7011.0	0
scaffold5700_cov33	124	0.5403	0	28.403	Ascomycota	230.0	0
scaffold5701_cov47	1518	0.3466	41	45.135	Ascomycota	1821.0	0
scaffold5702_cov96	443	0.4199	0	98.05	Ascomycota	819.0	0
scaffold5703_cov35	1647	0.3437	0	34.6	Ascomycota	3037.0	0
scaffold5704_cov31	245	0.3184	0	37.008	Ascomycota	453.0	0
scaffold5705_cov25	117	0.4103	0	19.598	Ascomycota	211.0	0
scaffold5706_cov6	128	0.4219	0	12.078	Ascomycota	237.0	0
scaffold5707_cov67	1577	0.3798	0	69.57	Ascomycota	2913.0	0
scaffold5708_cov59	2900	0.3683	0	59.733	Ascomycota	5323.0	0
scaffold5709_cov40	509	0.3654	0	35.749	Ascomycota	935.0	0
scaffold5710_cov10	131	0.3435	0	51.008	Ascomycota	243.0	0
scaffold5711_cov19	153	0.4641	0	12.961	Ascomycota	283.0	0
scaffold5712_cov42	1629	0.3382	0	42.163	Ascomycota	2987.0	0
scaffold5713_cov52	2844	0.378	0	50.542	Ascomycota	5247.0	0
scaffold5714_cov50	2199	0.3784	0	48.56	Ascomycota	4056.0	0
scaffold5715_cov52	1365	0.3604	0	53.875	Ascomycota	2477.0	0
scaffold5716_cov61	1351	0.4012	0	60.255	Ascomycota	2495.0	0
scaffold5717_cov40	2649	0.3677	0	39.282	Ascomycota	4892.0	0
scaffold5718_cov52	2402	0.3634	0	49.145	Ascomycota	4409.0	0
scaffold5719_cov52	1262	0.3772	0	48.666	Ascomycota	2327.0	0
scaffold5720_cov44	1792	0.375	0	43.108	Ascomycota	3304.0	0
scaffold5721_cov17	143	0.4825	0	17.783	Ascomycota	265.0	0
scaffold5722_cov40	2410	0.405	0	38.138	Ascomycota	4418.0	0
scaffold5723_cov35	117	0.4786	0	33.744	Ascomycota	211.0	0
scaffold5724_cov33	114	0.4825	0	35.588	Ascomycota	206.0	0
scaffold5725_cov27	263	0.4297	0	23.51	Ascomycota	486.0	0
scaffold5726_cov42	1860	0.4011	0	41.474	Ascomycota	3435.0	0
scaffold5727_cov40	1203	0.3599	0	38.406	Ascomycota	2217.0	0
scaffold5728_cov17	133	0.3158	0	15.887	Ascomycota	246.0	0
scaffold5729_cov19	125	0.4	0	101.696	Ascomycota	231.0	0
scaffold5730_cov54	3025	0.366	0	52.196	Ascomycota	5568.0	0
scaffold5731_cov65	718	0.3969	0	64.522	Ascomycota	1310.0	0
scaffold5732_cov48	438	0.3813	0	43.306	Ascomycota	809.0	0
scaffold5733_cov50	5266	0.3692	0	47.35	Ascomycota	9725.0	0
scaffold5734_cov43	5100	0.3665	41	42.266	Ascomycota	7014.0	0
scaffold5735_cov48	457	0.4201	0	48.74	Ascomycota	845.0	0
scaffold5736_cov61	2592	0.436	0	60.995	Ascomycota	4771.0	0
scaffold5737_cov19	168	0.4405	0	66.685	Ascomycota	255.0	0
scaffold5738_cov52	1083	0.3804	0	46.794	Ascomycota	1988.0	0
scaffold5739_cov10	101	0.4653	0	0.911	Ascomycota	176.0	0
scaffold5740_cov50	247	0.3725	0	42.466	Ascomycota	457.0	0
scaffold5741_cov53	3016	0.384	0	53.998	Ascomycota	5570.0	0
scaffold5742_cov44	1060	0.3679	0	42.807	Ascomycota	1947.0	0
scaffold5743_cov52	3946	0.3831	83	50.412	Ascomycota	5781.0	0
scaffold5744_cov46	695	0.436	0	44.729	Ascomycota	1284.0	0
scaffold5745_cov38	1686	0.3648	0	36.925	Ascomycota	3114.0	0
scaffold5746_cov13	187	0.2567	0	19.027	Ascomycota	346.0	0
scaffold5747_cov12	140	0.2714	0	15.879	Ascomycota	254.0	0
scaffold5748_cov48	663	0.3529	0	45.935	Ascomycota	1225.0	0
scaffold5749_cov35	253	0.4071	0	38.273	Ascomycota	468.0	0
scaffold5750_cov52	1415	0.3534	0	48.652	Ascomycota	2614.0	0
scaffold5751_cov42	2829	0.3878	0	40.869	Ascomycota	5225.0	0
scaffold5752_cov19	113	0.4248	0	43.743	no-hit	0.0	0
scaffold5753_cov53	4105	0.3856	0	53.384	Ascomycota	7559.0	0
scaffold5754_cov48	2364	0.3986	76	47.847	Ascomycota	3668.0	0
scaffold5755_cov47	5026	0.3575	0	43.902	Ascomycota	9204.0	0
scaffold5756_cov44	1451	0.3556	0	44.142	Ascomycota	2680.0	0
scaffold5757_cov50	1351	0.3531	0	49.366	Ascomycota	2479.0	0
scaffold5758_cov59	822	0.4088	0	60.445	Ascomycota	1519.0	0
scaffold5759_cov40	817	0.3378	0	40.807	Ascomycota	1509.0	0
scaffold5760_cov31	723	0.4136	0	29.676	Ascomycota	1336.0	0
scaffold5761_cov42	510	0.3667	0	44.175	Ascomycota	942.0	0
scaffold5762_cov15	196	0.352	0	13.25	Ascomycota	363.0	0
scaffold5763_cov77	115	0.3478	0	78.052	Ascomycota	213.0	0
scaffold5764_cov50	1587	0.3617	0	48.369	Ascomycota	2926.0	0
scaffold5765_cov40	110	0.3818	0	41.855	Ascomycota	204.0	0
scaffold5766_cov23	368	0.2826	0	13.603	Ascomycota	675.0	0
scaffold5767_cov35	101	0.3762	0	26.396	Ascomycota	187.0	0
scaffold5768_cov56	2744	0.3703	0	53.796	Ascomycota	5068.0	0
scaffold5769_cov52	154	0.3117	0	44.851	Ascomycota	285.0	0
scaffold5770_cov36	128	0.4922	0	31.758	Ascomycota	237.0	0
scaffold5771_cov17	154	0.5065	0	51.844	Ascomycota	235.0	0
scaffold5772_cov12	172	0.4884	0	11.198	Ascomycota	318.0	0
scaffold5773_cov100	109	0.5138	0	86.817	Ascomycota	191.0	0
scaffold5774_cov15	137	0.2774	0	17.686	Ascomycota	235.0	0
scaffold5775_cov19	104	0.4327	0	13.827	Ascomycota	193.0	0
scaffold5776_cov8	123	0.4553	0	6.374	Ascomycota	228.0	0
scaffold5777_cov12	160	0.3375	0	30.25	Ascomycota	296.0	0
scaffold5778_cov50	3942	0.3833	0	50.793	Ascomycota	7236.0	0
scaffold5779_cov54	1278	0.3701	0	54.688	Ascomycota	2355.0	0
scaffold5780_cov15	108	0.3796	0	9.917	Ascomycota	200.0	0
scaffold5781_cov54	2292	0.3839	70	52.308	Ascomycota	3762.0	0
scaffold5782_cov59	650	0.4154	0	56.683	Ascomycota	1201.0	0
scaffold5783_cov52	3568	0.4193	0	50.996	Ascomycota	6545.0	0
scaffold5784_cov42	3792	0.3521	0	40.0	Ascomycota	6962.0	0
scaffold5785_cov54	1201	0.3555	0	48.862	Ascomycota	2218.0	0
scaffold5786_cov57	4025	0.359	0	54.947	Ascomycota	7428.0	0
scaffold5787_cov50	882	0.3639	0	48.118	Ascomycota	1618.0	0
scaffold5788_cov15	171	0.4737	0	29.585	Ascomycota	316.0	0
scaffold5789_cov6	139	0.4101	0	4.619	Ascomycota	257.0	0
scaffold5790_cov21	116	0.4397	0	40.853	Ascomycota	215.0	0
scaffold5791_cov54	2003	0.4189	0	51.098	Ascomycota	3694.0	0
scaffold5792_cov46	1345	0.3465	0	44.178	Ascomycota	2479.0	0
scaffold5793_cov42	614	0.399	0	42.627	Ascomycota	1134.0	0
scaffold5794_cov38	559	0.3739	0	41.165	Ascomycota	1024.0	0
scaffold5795_cov44	1745	0.357	0	45.095	Ascomycota	3223.0	0
scaffold5796_cov23	101	0.3762	0	49.762	Ascomycota	187.0	0
scaffold5797_cov12	139	0.3597	0	15.237	Ascomycota	257.0	0
scaffold5798_cov52	1304	0.4118	0	51.362	Ascomycota	2409.0	0
scaffold5799_cov36	1659	0.346	0	34.923	Ascomycota	3053.0	0
scaffold5800_cov46	3667	0.3634	92	46.014	Ascomycota	4519.0	0
scaffold5801_cov17	179	0.3128	0	35.81	Ascomycota	267.0	0
scaffold5802_cov38	2000	0.3525	0	36.547	Ascomycota	3681.0	0
scaffold5803_cov31	117	0.359	0	29.641	Ascomycota	217.0	0
scaffold5804_cov36	2736	0.3235	47	36.726	Ascomycota	4641.0	0
scaffold5805_cov36	707	0.3366	0	35.117	Ascomycota	1293.0	0
scaffold5806_cov48	4533	0.3708	0	48.125	Ascomycota	8327.0	0
scaffold5807_cov23	102	0.3431	0	52.402	Ascomycota	183.0	0
scaffold5808_cov38	163	0.5337	0	46.049	Ascomycota	302.0	0
scaffold5809_cov44	1132	0.3366	0	43.94	Ascomycota	2085.0	0
scaffold5810_cov44	112	0.3661	0	45.839	Ascomycota	207.0	0
scaffold5811_cov61	571	0.4501	0	62.322	Ascomycota	1055.0	0
scaffold5812_cov50	268	0.4888	0	35.966	Ascomycota	496.0	0
scaffold5813_cov54	3021	0.4019	0	51.053	Ascomycota	5557.0	0
scaffold5814_cov33	341	0.3109	0	30.05	Ascomycota	630.0	0
scaffold5815_cov15	108	0.4074	0	14.167	Ascomycota	195.0	0
scaffold5816_cov13	108	0.4167	0	11.509	Ascomycota	195.0	0
scaffold5817_cov8	138	0.3768	0	14.326	Ascomycota	255.0	0
scaffold5818_cov59	117	0.4359	0	54.077	Ascomycota	217.0	0
scaffold5819_cov40	117	0.4444	0	35.487	Ascomycota	211.0	0
scaffold5820_cov6	121	0.3306	0	0.0	Ascomycota	219.0	0
scaffold5821_cov58	719	0.3658	0	56.214	Ascomycota	1323.0	0
scaffold5822_cov44	179	0.352	0	40.318	Ascomycota	331.0	0
scaffold5823_cov50	885	0.3808	0	48.849	Ascomycota	1624.0	0
scaffold5824_cov44	1097	0.3655	0	42.989	Ascomycota	2026.0	0
scaffold5825_cov54	1804	0.3542	0	50.986	Ascomycota	3321.0	0
scaffold5826_cov29	1125	0.3529	0	26.476	Ascomycota	2071.0	0
scaffold5827_cov50	2899	0.3898	0	48.756	Ascomycota	5315.0	0
scaffold5828_cov48	102	0.5196	0	47.167	Ascomycota	189.0	0
scaffold5829_cov36	502	0.3745	0	36.982	Ascomycota	928.0	0
scaffold5830_cov30	964	0.4131	78	29.483	Ascomycota	1092.0	0
scaffold5831_cov12	106	0.4151	0	29.009	Ascomycota	191.0	0
scaffold5832_cov44	665	0.4045	0	40.872	Ascomycota	1218.0	0
scaffold5833_cov44	106	0.4151	0	43.651	Ascomycota	196.0	0
scaffold5834_cov13	264	0.428	0	9.027	Ascomycota	488.0	0
scaffold5835_cov42	1245	0.3711	0	40.988	Ascomycota	2296.0	0
scaffold5836_cov23	404	0.3738	0	23.265	Ascomycota	747.0	0
scaffold5837_cov40	343	0.3965	0	37.644	Ascomycota	634.0	0
scaffold5838_cov12	201	0.3085	0	10.652	Ascomycota	372.0	0
scaffold5839_cov40	787	0.3837	0	38.053	Ascomycota	1448.0	0
scaffold5840_cov10	116	0.3707	0	29.552	Ascomycota	209.0	0
scaffold5841_cov42	113	0.354	0	44.425	Ascomycota	209.0	0
scaffold5842_cov48	2373	0.4096	0	46.612	Ascomycota	4361.0	0
scaffold5843_cov29	297	0.3199	0	23.976	Ascomycota	549.0	0
scaffold5844_cov50	2213	0.3642	0	44.768	Ascomycota	4065.0	0
scaffold5845_cov12	124	0.2903	0	11.258	Ascomycota	230.0	0
scaffold5846_cov12	152	0.2829	0	10.678	Ascomycota	259.0	0
scaffold5847_cov42	351	0.4017	0	41.422	Ascomycota	649.0	0
scaffold5848_cov48	1145	0.3581	0	47.134	Ascomycota	2093.0	0
scaffold5849_cov38	751	0.3755	0	36.956	Ascomycota	1382.0	0
scaffold5850_cov58	1032	0.3953	0	54.541	Ascomycota	1895.0	0
scaffold5851_cov25	132	0.4091	0	21.606	Ascomycota	244.0	0
scaffold5852_cov36	2025	0.3694	0	37.314	Ascomycota	3735.0	0
scaffold5853_cov44	1205	0.371	0	40.71	Ascomycota	2204.0	0
scaffold5854_cov10	102	0.0882	0	9.549	no-hit	0.0	0
scaffold5855_cov36	129	0.3876	0	31.403	Ascomycota	239.0	0
scaffold5856_cov12	394	0.2995	0	9.096	Ascomycota	728.0	0
scaffold5857_cov35	494	0.3259	0	33.553	Ascomycota	913.0	0
scaffold5858_cov44	2725	0.381	69	44.426	Ascomycota	2564.0	0
scaffold5859_cov6	109	0.2294	0	2.716	Ascomycota	202.0	0
scaffold5860_cov58	966	0.3903	0	57.752	Ascomycota	1779.0	0
scaffold5861_cov48	2444	0.3985	0	47.328	Ascomycota	4492.0	0
scaffold5862_cov6	167	0.4132	0	15.347	Ascomycota	309.0	0
scaffold5863_cov54	1771	0.389	0	51.652	Ascomycota	3265.0	0
scaffold5864_cov56	1173	0.3939	0	53.76	Ascomycota	2161.0	0
scaffold5865_cov56	179	0.4637	0	98.184	Ascomycota	331.0	0
scaffold5866_cov29	181	0.3812	0	48.05	Ascomycota	335.0	0
scaffold5867_cov42	394	0.4086	0	39.058	Ascomycota	728.0	0
scaffold5868_cov17	158	0.4177	0	48.386	Ascomycota	287.0	0
scaffold5869_cov56	608	0.3816	0	56.002	Ascomycota	1123.0	0
scaffold5870_cov15	106	0.4906	0	12.953	Ascomycota	196.0	0
scaffold5871_cov48	1585	0.3798	0	45.933	Ascomycota	2916.0	0
scaffold5872_cov46	5870	0.3857	0	45.015	Ascomycota	10623.0	0
scaffold5873_cov35	1681	0.3421	0	36.273	Ascomycota	3101.0	0
scaffold5874_cov58	145	0.5448	0	58.593	Ascomycota	268.0	0
scaffold5875_cov50	3612	0.3721	0	48.118	Ascomycota	6671.0	0
scaffold5876_cov44	2057	0.3602	0	43.521	Ascomycota	3794.0	0
scaffold5877_cov56	4017	0.3906	0	55.442	Ascomycota	7369.0	0
scaffold5878_cov42	691	0.4269	0	41.039	Ascomycota	1271.0	0
scaffold5879_cov46	149	0.4362	0	39.651	Ascomycota	276.0	0
scaffold5880_cov38	2040	0.3608	0	38.181	Ascomycota	3740.0	0
scaffold5881_cov33	330	0.3727	0	26.894	Ascomycota	610.0	0
scaffold5882_cov31	124	0.3952	0	22.96	Ascomycota	230.0	0
scaffold5883_cov54	3784	0.3946	0	51.715	Ascomycota	6950.0	0
scaffold5884_cov54	1153	0.4267	0	52.245	Ascomycota	2124.0	0
scaffold5885_cov61	385	0.3662	0	63.455	Ascomycota	712.0	0
scaffold5886_cov12	486	0.3313	0	10.753	Ascomycota	893.0	0
scaffold5887_cov51	8094	0.3991	78	49.233	Ascomycota	12477.0	0
scaffold5888_cov6	233	0.412	0	5.412	Ascomycota	431.0	0
scaffold5889_cov12	103	0.3204	0	159.835	Ascomycota	185.0	0
scaffold5890_cov46	4675	0.3795	0	44.596	Ascomycota	8628.0	0
scaffold5891_cov8	112	0.5089	0	7.241	no-hit	0.0	0
scaffold5892_cov96	138	0.413	0	993.007	Ascomycota	255.0	0
scaffold5893_cov29	1012	0.3034	0	28.88	Ascomycota	1862.0	0
scaffold5894_cov50	766	0.3799	0	47.189	Ascomycota	1415.0	0
scaffold5895_cov58	2888	0.394	0	54.916	Ascomycota	5323.0	0
scaffold5896_cov58	204	0.4167	0	53.113	Ascomycota	377.0	0
scaffold5897_cov36	539	0.4434	0	44.032	Ascomycota	990.0	0
scaffold5898_cov21	176	0.3523	0	33.091	Ascomycota	320.0	0
scaffold5899_cov45	1114	0.3932	0	42.417	Ascomycota	2047.0	0
scaffold5900_cov21	275	0.3236	0	21.2	Ascomycota	503.0	0
scaffold5901_cov44	1169	0.3627	0	42.309	Ascomycota	2159.0	0
scaffold5902_cov40	345	0.3391	0	40.02	Ascomycota	632.0	0
scaffold5903_cov65	889	0.4061	0	64.343	Ascomycota	1642.0	0
scaffold5904_cov42	1280	0.3383	0	40.555	Ascomycota	2364.0	0
scaffold5905_cov52	734	0.3392	0	49.176	Ascomycota	1351.0	0
scaffold5906_cov56	1293	0.413	0	55.197	Ascomycota	2338.0	0
scaffold5907_cov42	416	0.3438	0	40.445	Ascomycota	769.0	0
scaffold5908_cov50	1426	0.4032	0	46.675	Ascomycota	2623.0	0
scaffold5909_cov48	1171	0.3928	0	48.737	Ascomycota	2163.0	0
scaffold5910_cov8	137	0.2044	0	8.584	Ascomycota	250.0	0
scaffold5911_cov59	1142	0.3949	0	59.702	Ascomycota	2109.0	0
scaffold5912_cov48	2269	0.368	0	46.346	Ascomycota	4180.0	0
scaffold5913_cov35	1312	0.3788	0	33.324	Ascomycota	2418.0	0
scaffold5914_cov56	1451	0.368	0	51.391	Ascomycota	2669.0	0
scaffold5915_cov42	1668	0.3921	0	41.99	Ascomycota	3075.0	0
scaffold5916_cov37	530	0.3291	62	37.87	Ascomycota	496.0	0
scaffold5917_cov21	100	0.34	0	73.04	Ascomycota	169.0	0
scaffold5918_cov13	189	0.381	0	12.079	Ascomycota	350.0	0
scaffold5919_cov48	351	0.5014	0	48.889	Ascomycota	643.0	0
scaffold5920_cov38	103	0.3883	0	109.621	Ascomycota	191.0	0
scaffold5921_cov29	176	0.3011	0	33.341	Ascomycota	326.0	0
scaffold5922_cov4	105	0.2952	0	9.914	Ascomycota	195.0	0
scaffold5923_cov63	537	0.3818	0	63.274	Ascomycota	990.0	0
scaffold5924_cov58	1071	0.451	0	53.279	Ascomycota	1978.0	0
scaffold5925_cov52	581	0.4355	0	51.759	Ascomycota	1074.0	0
scaffold5926_cov46	2689	0.354	0	45.754	Ascomycota	4933.0	0
scaffold5927_cov17	238	0.395	0	14.025	Ascomycota	435.0	0
scaffold5928_cov50	962	0.3669	0	48.036	Ascomycota	1777.0	0
scaffold5929_cov50	3390	0.3692	61	47.762	Ascomycota	5513.0	0
scaffold5930_cov17	140	0.4071	0	23.393	Ascomycota	259.0	0
scaffold5931_cov42	124	0.3871	0	36.669	Ascomycota	230.0	0
scaffold5932_cov10	233	0.2876	0	17.597	Ascomycota	425.0	0
scaffold5933_cov46	304	0.3355	0	39.026	Ascomycota	556.0	0
scaffold5934_cov12	143	0.3287	0	10.385	Ascomycota	259.0	0
scaffold5935_cov71	112	0.4643	0	183.643	Ascomycota	207.0	0
scaffold5936_cov42	1143	0.3675	0	43.24	Ascomycota	2111.0	0
scaffold5937_cov44	1096	0.358	82	43.371	Ascomycota	1086.0	0
scaffold5938_cov46	685	0.3606	0	42.848	Ascomycota	1260.0	0
scaffold5939_cov17	123	0.4715	0	20.057	Ascomycota	228.0	0
scaffold5940_cov42	2279	0.3651	0	42.492	Ascomycota	4176.0	0
scaffold5941_cov42	3225	0.3674	0	41.024	Ascomycota	5934.0	0
scaffold5942_cov63	1143	0.3815	0	62.514	Ascomycota	2108.0	0
scaffold5943_cov31	1640	0.375	0	31.356	Ascomycota	3024.0	0
scaffold5944_cov43	6224	0.3843	120	41.802	Ascomycota	4218.0	0
scaffold5945_cov40	145	0.4207	0	46.303	Ascomycota	257.0	0
scaffold5946_cov42	251	0.4303	0	39.375	Ascomycota	464.0	0
scaffold5947_cov48	3571	0.3881	33	45.548	Ascomycota	3330.0	0
scaffold5948_cov35	140	0.3786	0	28.293	Ascomycota	259.0	0
scaffold5949_cov58	745	0.3933	0	56.773	Ascomycota	1376.0	0
scaffold5950_cov61	109	0.367	0	56.202	Ascomycota	202.0	0
scaffold5951_cov42	1224	0.5188	0	39.85	Ascomycota	2239.0	0
scaffold5952_cov50	104	0.4519	0	44.779	Ascomycota	193.0	0
scaffold5953_cov12	109	0.3119	0	10.569	Ascomycota	202.0	0
scaffold5954_cov27	236	0.3517	0	25.208	Ascomycota	436.0	0
scaffold5955_cov10	126	0.246	0	8.492	Ascomycota	233.0	0
scaffold5956_cov23	134	0.306	0	19.463	Ascomycota	248.0	0
scaffold5957_cov46	206	0.3398	0	40.709	Ascomycota	381.0	0
scaffold5958_cov8	101	0.5149	0	7.832	Ascomycota	187.0	0
scaffold5959_cov27	103	0.3495	0	23.087	Ascomycota	191.0	0
scaffold5960_cov23	103	0.3301	0	18.874	Ascomycota	191.0	0
scaffold5961_cov31	133	0.406	0	25.271	Ascomycota	241.0	0
scaffold5962_cov52	2532	0.3768	0	50.296	Ascomycota	4660.0	0
scaffold5963_cov8	100	0.31	0	5.5	Ascomycota	185.0	0
scaffold5964_cov46	1304	0.398	0	44.649	Ascomycota	2409.0	0
scaffold5965_cov42	914	0.3753	0	41.595	Ascomycota	1683.0	0
scaffold5966_cov21	122	0.3525	0	44.664	Ascomycota	220.0	0
scaffold5967_cov33	581	0.2909	0	34.41	Ascomycota	1050.0	0
scaffold5968_cov46	1598	0.3648	0	42.352	Ascomycota	2935.0	0
scaffold5969_cov54	235	0.3872	0	53.855	Ascomycota	435.0	0
scaffold5970_cov54	154	0.4545	0	43.877	Ascomycota	285.0	0
scaffold5971_cov42	981	0.3731	0	43.239	Ascomycota	1812.0	0
scaffold5972_cov46	2651	0.3633	0	42.927	Ascomycota	4874.0	0
scaffold5973_cov47	1169	0.4343	43	44.019	Ascomycota	1574.0	0
scaffold5974_cov58	266	0.391	0	52.308	Ascomycota	492.0	0
scaffold5975_cov65	124	0.3952	0	64.403	Ascomycota	230.0	0
scaffold5976_cov21	111	0.3874	0	30.135	Ascomycota	206.0	0
