## blobtools v1.0
## assembly	: /home/amir/gasp/platanus_assemblies/Sefale_22_gapClosed.fa
## coverage	: bam0 - /home/amir/gasp/mapping/Sefale_platanus_22.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/Sefale_platanus_22.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scaffold5842_cov8	103	0.4951	0	1.806	Ascomycota	191.0	0
scaffold5843_cov54	433	0.4319	0	53.48	Ascomycota	800.0	0
scaffold5844_cov46	1629	0.3996	0	47.472	Ascomycota	3009.0	0
scaffold5845_cov41	857	0.4169	75	41.339	Ascomycota	789.0	0
scaffold5846_cov20	166	0.3313	0	20.036	Ascomycota	302.0	0
scaffold5847_cov48	637	0.3689	0	45.301	Ascomycota	1177.0	0
scaffold5848_cov18	263	0.4411	0	16.639	Ascomycota	486.0	0
scaffold5849_cov44	120	0.5	0	39.467	Ascomycota	217.0	0
scaffold5850_cov50	120	0.4917	0	42.6	Ascomycota	222.0	0
scaffold5851_cov50	521	0.4127	0	40.255	Ascomycota	957.0	0
scaffold5852_cov55	583	0.4082	0	54.163	Ascomycota	1077.0	0
scaffold5853_cov54	2477	0.392	0	50.969	Ascomycota	4553.0	0
scaffold5854_cov42	973	0.4111	0	39.705	Ascomycota	1786.0	0
scaffold5855_cov44	416	0.4014	0	37.315	Ascomycota	763.0	0
scaffold5856_cov67	529	0.4329	0	58.127	Ascomycota	972.0	0
scaffold5857_cov49	791	0.3853	54	50.381	Ascomycota	785.0	0
scaffold5858_cov32	320	0.3969	0	28.325	Ascomycota	592.0	0
scaffold5859_cov46	1744	0.3572	0	45.088	Ascomycota	3221.0	0
scaffold5860_cov30	118	0.4661	0	41.805	Ascomycota	213.0	0
scaffold5861_cov14	104	0.4038	0	47.923	Ascomycota	187.0	0
scaffold5862_cov12	110	0.3818	0	0.0	Ascomycota	198.0	0
scaffold5863_cov28	105	0.4095	0	26.343	Ascomycota	195.0	0
scaffold5864_cov14	150	0.4067	0	11.98	Ascomycota	278.0	0
scaffold5865_cov44	2701	0.3832	0	44.141	Ascomycota	4983.0	0
scaffold5866_cov45	1387	0.408	61	41.765	Ascomycota	1903.0	0
scaffold5867_cov32	114	0.4298	0	27.211	Ascomycota	211.0	0
scaffold5868_cov61	114	0.4474	0	58.149	Ascomycota	211.0	0
scaffold5869_cov46	2271	0.376	0	42.974	Ascomycota	4189.0	0
scaffold5870_cov22	134	0.3433	0	11.209	Ascomycota	248.0	0
scaffold5871_cov48	690	0.4029	0	42.019	Ascomycota	1275.0	0
scaffold5872_cov46	3869	0.3613	0	45.848	Ascomycota	7140.0	0
scaffold5873_cov55	3285	0.3948	0	54.257	Ascomycota	6045.0	0
scaffold5874_cov40	1207	0.4027	0	36.515	Ascomycota	2230.0	0
scaffold5875_cov57	1668	0.3807	0	56.856	Ascomycota	3075.0	0
scaffold5876_cov42	1447	0.3601	0	39.49	Ascomycota	2673.0	0
scaffold5877_cov42	3167	0.3862	0	42.519	Ascomycota	5803.0	0
scaffold5878_cov36	331	0.4199	0	31.807	Ascomycota	606.0	0
scaffold5879_cov44	848	0.3443	0	41.627	Ascomycota	1561.0	0
scaffold5880_cov59	397	0.403	0	60.778	Ascomycota	734.0	0
scaffold5881_cov50	1942	0.3595	81	45.615	Ascomycota	1960.0	0
scaffold5882_cov77	134	0.3955	0	71.709	Ascomycota	248.0	0
scaffold5883_cov46	3357	0.3715	0	44.499	Ascomycota	6168.0	0
scaffold5884_cov50	204	0.4363	0	50.402	Ascomycota	377.0	0
scaffold5885_cov12	111	0.4685	0	58.387	Ascomycota	183.0	0
scaffold5886_cov69	1424	0.3525	0	68.418	Ascomycota	2614.0	0
scaffold5887_cov40	2168	0.3732	0	40.674	Ascomycota	3982.0	0
scaffold5888_cov40	240	0.3458	0	33.233	Ascomycota	438.0	0
scaffold5889_cov44	100	0.35	0	16.21	Ascomycota	185.0	0
scaffold5890_cov48	271	0.3579	0	41.568	Ascomycota	501.0	0
scaffold5891_cov52	1953	0.4091	0	43.879	Ascomycota	3579.0	0
scaffold5892_cov12	146	0.3493	0	10.103	Ascomycota	270.0	0
scaffold5893_cov65	192	0.3281	0	60.927	Ascomycota	355.0	0
scaffold5894_cov52	1112	0.3669	0	48.886	Ascomycota	2043.0	0
scaffold5895_cov69	595	0.4387	0	69.343	Ascomycota	1099.0	0
scaffold5896_cov52	4729	0.3711	67	49.662	Ascomycota	7094.0	0
scaffold5897_cov14	108	0.4259	0	10.102	Ascomycota	200.0	0
scaffold5898_cov26	102	0.4412	0	22.892	Ascomycota	183.0	0
scaffold5899_cov48	699	0.4592	0	46.797	Ascomycota	1291.0	0
scaffold5900_cov44	152	0.3026	0	40.671	Ascomycota	281.0	0
scaffold5901_cov52	5162	0.3712	0	50.008	Ascomycota	9505.0	0
scaffold5902_cov50	3718	0.3849	0	48.598	Ascomycota	6850.0	0
scaffold5903_cov28	412	0.3811	0	27.524	Ascomycota	761.0	0
scaffold5904_cov14	107	0.3925	0	9.449	Ascomycota	193.0	0
scaffold5905_cov30	211	0.4597	0	28.256	Ascomycota	390.0	0
scaffold5906_cov50	172	0.436	0	42.599	Ascomycota	318.0	0
scaffold5907_cov46	667	0.4003	0	43.642	Ascomycota	1227.0	0
scaffold5908_cov12	146	0.4384	0	9.938	Ascomycota	259.0	0
scaffold5909_cov55	949	0.3973	0	54.034	Ascomycota	1753.0	0
scaffold5910_cov81	130	0.4154	0	77.408	Ascomycota	241.0	0
scaffold5911_cov10	140	0.3643	0	16.15	Ascomycota	259.0	0
scaffold5912_cov42	1540	0.4026	0	39.778	Ascomycota	2844.0	0
scaffold5913_cov30	184	0.4402	0	25.217	Ascomycota	340.0	0
scaffold5914_cov12	115	0.3565	0	9.626	Ascomycota	213.0	0
scaffold5915_cov38	498	0.3253	0	35.267	Ascomycota	920.0	0
scaffold5916_cov12	141	0.3475	0	11.879	Ascomycota	250.0	0
scaffold5917_cov10	112	0.4196	0	7.223	undef	207.0	0
scaffold5918_cov43	820	0.3665	56	43.674	Ascomycota	1066.0	0
scaffold5919_cov59	1076	0.4071	0	58.183	Ascomycota	1971.0	0
scaffold5920_cov38	139	0.3741	0	57.245	Ascomycota	257.0	0
scaffold5921_cov38	1716	0.3281	0	36.86	Ascomycota	3169.0	0
scaffold5922_cov38	850	0.3506	0	33.147	Ascomycota	1565.0	0
scaffold5923_cov50	566	0.3657	0	46.514	Ascomycota	1046.0	0
scaffold5924_cov10	120	0.35	0	23.417	Ascomycota	222.0	0
scaffold5925_cov43	1000	0.351	0	41.899	Ascomycota	1831.0	0
scaffold5926_cov46	436	0.3257	0	50.8	Ascomycota	793.0	0
scaffold5927_cov42	191	0.4293	0	38.817	Ascomycota	353.0	0
scaffold5928_cov10	132	0.3561	0	5.894	Ascomycota	244.0	0
scaffold5929_cov36	1945	0.3666	0	35.009	Ascomycota	3552.0	0
scaffold5930_cov38	1734	0.3777	0	37.671	Ascomycota	3169.0	0
scaffold5931_cov34	102	0.3431	0	319.941	Ascomycota	189.0	0
scaffold5932_cov54	1412	0.3881	0	52.096	Ascomycota	2514.0	0
scaffold5933_cov55	2089	0.4174	0	55.693	Ascomycota	3836.0	0
scaffold5934_cov61	1098	0.4189	0	61.234	Ascomycota	2028.0	0
scaffold5935_cov54	1497	0.3641	0	53.496	Ascomycota	2748.0	0
scaffold5936_cov10	187	0.2567	0	9.679	Ascomycota	346.0	0
scaffold5937_cov46	4615	0.359	0	44.265	Ascomycota	8490.0	0
scaffold5938_cov50	159	0.3145	0	41.874	Ascomycota	283.0	0
scaffold5939_cov18	104	0.3173	0	21.163	Ascomycota	139.0	0
scaffold5940_cov55	196	0.3265	0	49.801	Ascomycota	363.0	0
scaffold5941_cov14	118	0.3898	0	51.415	Ascomycota	219.0	0
scaffold5942_cov54	1916	0.3794	0	52.467	Ascomycota	3528.0	0
scaffold5943_cov54	5407	0.3729	0	48.485	Ascomycota	9917.0	0
scaffold5944_cov52	3228	0.3776	0	48.965	Ascomycota	5934.0	0
scaffold5945_cov42	831	0.3466	0	40.119	Ascomycota	1535.0	0
scaffold5946_cov12	181	0.3149	0	14.928	Ascomycota	335.0	0
scaffold5947_cov38	1565	0.3859	0	36.178	Ascomycota	2885.0	0
scaffold5948_cov20	171	0.4386	0	99.023	Ascomycota	255.0	0
scaffold5949_cov75	133	0.4962	0	68.376	Ascomycota	246.0	0
scaffold5950_cov50	1557	0.3687	0	50.907	Ascomycota	2865.0	0
scaffold5951_cov52	619	0.3716	0	50.706	Ascomycota	1144.0	0
scaffold5952_cov21	697	0.4065	77	89.515	Ascomycota	795.0	0
scaffold5953_cov14	312	0.3846	0	11.321	Ascomycota	577.0	0
scaffold5954_cov10	105	0.3333	0	35.4	Ascomycota	189.0	0
scaffold5955_cov14	142	0.3732	0	15.641	Ascomycota	257.0	0
scaffold5956_cov18	108	0.25	0	18.361	Ascomycota	200.0	0
scaffold5957_cov40	584	0.351	0	35.077	Ascomycota	1068.0	0
scaffold5958_cov61	681	0.4493	0	62.562	Ascomycota	1258.0	0
scaffold5959_cov22	262	0.3282	0	21.74	Ascomycota	484.0	0
scaffold5960_cov36	107	0.4019	0	13.682	Ascomycota	198.0	0
scaffold5961_cov48	2261	0.3981	0	45.602	Ascomycota	4159.0	0
scaffold5962_cov65	616	0.3685	0	65.599	Ascomycota	1138.0	0
scaffold5963_cov38	234	0.3205	0	39.603	Ascomycota	427.0	0
scaffold5964_cov42	883	0.3681	0	40.275	Ascomycota	1631.0	0
scaffold5965_cov55	286	0.3986	0	56.503	Ascomycota	529.0	0
scaffold5966_cov48	524	0.3721	0	40.519	Ascomycota	968.0	0
scaffold5967_cov48	1006	0.338	0	49.332	Ascomycota	1847.0	0
scaffold5968_cov12	111	0.2703	0	209.892	Ascomycota	137.0	0
scaffold5969_cov48	151	0.3775	0	43.583	Ascomycota	274.0	0
scaffold5970_cov14	166	0.3373	0	7.982	Ascomycota	307.0	0
scaffold5971_cov26	384	0.4063	0	26.846	Ascomycota	710.0	0
scaffold5972_cov54	490	0.5612	0	51.043	Ascomycota	905.0	0
scaffold5973_cov34	157	0.4777	0	33.796	Ascomycota	291.0	0
scaffold5974_cov54	5583	0.4134	0	51.659	Ascomycota	10288.0	0
scaffold5975_cov32	506	0.3063	0	33.126	Ascomycota	935.0	0
scaffold5976_cov45	3024	0.3698	82	42.755	Ascomycota	2848.0	0
scaffold5977_cov22	680	0.4721	0	22.593	Ascomycota	1245.0	0
scaffold5978_cov10	129	0.4109	0	9.178	Ascomycota	239.0	0
scaffold5979_cov36	146	0.3836	0	27.863	Ascomycota	270.0	0
scaffold5980_cov58	1938	0.4101	85	56.424	Ascomycota	1881.0	0
scaffold5981_cov48	787	0.4778	0	48.36	Ascomycota	1448.0	0
scaffold5982_cov36	1062	0.404	0	33.894	Ascomycota	1951.0	0
scaffold5983_cov12	1528	0.3423	0	11.723	Ascomycota	2822.0	0
scaffold5984_cov44	754	0.3873	0	43.594	Ascomycota	1382.0	0
scaffold5985_cov40	1098	0.3843	0	38.122	Ascomycota	2028.0	0
scaffold5986_cov42	1517	0.4074	0	40.063	Ascomycota	2796.0	0
scaffold5987_cov48	329	0.3313	0	47.736	Ascomycota	608.0	0
scaffold5988_cov10	226	0.3982	0	81.743	Ascomycota	390.0	0
scaffold5989_cov24	351	0.2934	0	22.997	Ascomycota	649.0	0
scaffold5990_cov71	355	0.4563	0	69.454	Ascomycota	656.0	0
scaffold5991_cov48	232	0.3578	0	47.06	Ascomycota	355.0	0
scaffold5992_cov49	2166	0.3995	76	49.465	Ascomycota	2562.0	0
scaffold5993_cov26	171	0.4094	0	21.164	Ascomycota	316.0	0
scaffold5994_cov50	321	0.4268	0	47.698	Ascomycota	582.0	0
scaffold5995_cov48	711	0.3629	0	47.487	Ascomycota	1297.0	0
scaffold5996_cov50	472	0.3475	0	26.034	Ascomycota	854.0	0
scaffold5997_cov30	129	0.4496	0	23.62	Ascomycota	239.0	0
scaffold5998_cov26	972	0.356	0	25.135	Ascomycota	1790.0	0
scaffold5999_cov52	880	0.3875	0	48.883	Ascomycota	1620.0	0
scaffold6000_cov12	140	0.4143	0	13.629	Ascomycota	259.0	0
scaffold6001_cov77	196	0.3622	0	74.954	Ascomycota	353.0	0
scaffold6002_cov44	469	0.3028	0	42.499	Ascomycota	854.0	0
scaffold6003_cov38	373	0.3673	0	38.713	Ascomycota	689.0	0
scaffold6004_cov30	418	0.3349	0	31.911	Ascomycota	767.0	0
scaffold6005_cov48	467	0.3597	0	46.692	Ascomycota	863.0	0
scaffold6006_cov42	200	0.375	0	39.36	Ascomycota	370.0	0
scaffold6007_cov18	115	0.3391	0	36.139	Ascomycota	213.0	0
scaffold6008_cov44	1439	0.3489	0	42.113	Ascomycota	2647.0	0
scaffold6009_cov38	4351	0.3484	0	36.67	Ascomycota	8008.0	0
scaffold6010_cov40	1104	0.3469	0	36.874	Ascomycota	2028.0	0
scaffold6011_cov34	149	0.3893	0	45.698	Ascomycota	276.0	0
scaffold6012_cov32	115	0.3739	0	24.009	Ascomycota	202.0	0
scaffold6013_cov10	100	0.31	0	3.31	Ascomycota	180.0	0
scaffold6014_cov52	2009	0.3897	0	49.869	Ascomycota	3711.0	0
scaffold6015_cov18	319	0.3417	0	18.257	Ascomycota	590.0	0
scaffold6016_cov38	2147	0.3666	0	35.613	Ascomycota	3965.0	0
scaffold6017_cov50	2070	0.3937	0	47.414	Ascomycota	3783.0	0
scaffold6018_cov18	112	0.3036	0	12.759	Ascomycota	207.0	0
scaffold6019_cov55	124	0.3629	0	49.444	Ascomycota	230.0	0
scaffold6020_cov36	588	0.3588	0	35.723	Ascomycota	1086.0	0
scaffold6021_cov55	118	0.4068	0	44.178	Ascomycota	213.0	0
scaffold6022_cov58	2571	0.4212	0	55.98	Ascomycota	4721.0	0
scaffold6023_cov48	2269	0.4531	0	46.99	Ascomycota	4152.0	0
scaffold6024_cov52	787	0.4091	0	56.254	Ascomycota	1447.0	0
scaffold6025_cov46	2486	0.389	0	42.378	Ascomycota	4553.0	0
scaffold6026_cov50	142	0.3732	0	38.88	Ascomycota	263.0	0
scaffold6027_cov47	2041	0.3537	0	43.726	Ascomycota	3740.0	0
scaffold6028_cov59	907	0.4112	0	57.255	Ascomycota	1664.0	0
scaffold6029_cov37	453	0.3453	91	44.036	Ascomycota	416.0	0
scaffold6030_cov43	8352	0.3662	46	42.385	Ascomycota	14214.0	0
scaffold6031_cov38	975	0.4359	0	35.619	Ascomycota	1796.0	0
scaffold6032_cov57	2390	0.392	56	60.289	Ascomycota	2606.0	0
scaffold6033_cov65	568	0.4613	0	64.298	Ascomycota	1044.0	0
scaffold6034_cov99	117	0.3846	0	96.274	Ascomycota	217.0	0
scaffold6035_cov52	6183	0.3833	0	50.219	Ascomycota	11385.0	0
scaffold6036_cov40	151	0.4172	0	34.907	Ascomycota	279.0	0
scaffold6037_cov24	230	0.3087	0	23.117	Ascomycota	425.0	0
scaffold6038_cov16	109	0.4128	0	31.477	Ascomycota	202.0	0
scaffold6039_cov44	1860	0.3957	0	42.789	Ascomycota	3435.0	0
scaffold6040_cov30	259	0.4054	0	27.568	Ascomycota	479.0	0
scaffold6041_cov50	866	0.4284	0	45.627	Ascomycota	1589.0	0
scaffold6042_cov57	102	0.4412	0	55.588	Ascomycota	189.0	0
scaffold6043_cov91	154	0.4026	0	85.987	Ascomycota	285.0	0
scaffold6044_cov36	356	0.486	0	35.691	Ascomycota	658.0	0
scaffold6045_cov10	162	0.2593	0	8.074	Ascomycota	300.0	0
scaffold6046_cov59	1233	0.3828	0	56.167	Ascomycota	2272.0	0
scaffold6047_cov28	213	0.4085	0	26.221	Ascomycota	394.0	0
scaffold6048_cov26	141	0.3901	0	20.496	Ascomycota	261.0	0
scaffold6049_cov34	137	0.4307	0	48.007	Ascomycota	254.0	0
scaffold6050_cov52	253	0.4111	0	46.443	Ascomycota	468.0	0
scaffold6051_cov50	3945	0.383	83	50.412	Ascomycota	5781.0	0
scaffold6052_cov46	1476	0.3482	0	42.97	Ascomycota	2726.0	0
scaffold6053_cov44	104	0.3365	0	26.423	Ascomycota	193.0	0
scaffold6054_cov52	133	0.5038	0	41.015	Ascomycota	246.0	0
scaffold6055_cov32	109	0.4587	0	28.927	Ascomycota	202.0	0
scaffold6056_cov40	1426	0.3394	0	37.912	Ascomycota	2628.0	0
scaffold6057_cov30	167	0.4072	0	110.066	Ascomycota	309.0	0
scaffold6058_cov48	3400	0.3653	0	46.27	Ascomycota	6229.0	0
scaffold6059_cov55	1942	0.3656	0	55.929	Ascomycota	3565.0	0
scaffold6060_cov8	118	0.2712	0	8.398	Ascomycota	219.0	0
scaffold6061_cov12	161	0.3168	0	50.925	Ascomycota	298.0	0
scaffold6062_cov55	273	0.4029	0	55.451	Ascomycota	497.0	0
scaffold6063_cov50	2936	0.4074	0	47.559	Ascomycota	5395.0	0
scaffold6064_cov14	281	0.3808	0	15.598	Ascomycota	520.0	0
scaffold6065_cov22	111	0.3604	0	21.432	Ascomycota	206.0	0
scaffold6066_cov16	111	0.3784	0	13.514	Ascomycota	206.0	0
scaffold6067_cov48	391	0.3529	0	44.396	Ascomycota	723.0	0
scaffold6068_cov77	272	0.3934	0	75.07	Ascomycota	503.0	0
scaffold6069_cov50	851	0.396	0	46.521	Ascomycota	1572.0	0
scaffold6070_cov55	133	0.3008	0	51.383	Ascomycota	246.0	0
scaffold6071_cov61	1090	0.3752	0	59.168	Ascomycota	2013.0	0
scaffold6072_cov40	564	0.3617	0	37.362	Ascomycota	1042.0	0
scaffold6073_cov14	268	0.2724	0	15.578	Ascomycota	496.0	0
scaffold6074_cov10	107	0.3925	0	40.897	Ascomycota	198.0	0
scaffold6075_cov14	312	0.3494	0	12.423	Ascomycota	577.0	0
scaffold6076_cov50	1774	0.3602	0	47.043	Ascomycota	3243.0	0
scaffold6077_cov93	458	0.4039	0	95.194	Ascomycota	846.0	0
scaffold6078_cov50	107	0.3925	0	23.467	Ascomycota	198.0	0
scaffold6079_cov54	1043	0.4113	0	52.794	Ascomycota	1927.0	0
scaffold6080_cov61	403	0.3821	0	59.367	Ascomycota	734.0	0
scaffold6081_cov40	1059	0.4042	0	39.326	Ascomycota	1956.0	0
scaffold6082_cov18	192	0.3385	0	33.031	Ascomycota	355.0	0
scaffold6083_cov85	171	0.3392	0	49.596	Ascomycota	316.0	0
scaffold6084_cov42	2457	0.37	0	41.407	Ascomycota	4527.0	0
scaffold6085_cov48	1096	0.3768	0	46.108	Ascomycota	2019.0	0
scaffold6086_cov48	2863	0.3732	157	49.112	Ascomycota	2250.0	0
scaffold6087_cov6	114	0.2544	0	24.596	Ascomycota	211.0	0
scaffold6088_cov54	667	0.3868	0	50.033	Ascomycota	1232.0	0
scaffold6089_cov49	1643	0.337	79	103.756	Ascomycota	1507.0	0
scaffold6090_cov36	150	0.3733	0	35.413	Ascomycota	278.0	0
scaffold6091_cov14	108	0.4074	0	10.87	Ascomycota	195.0	0
scaffold6092_cov16	464	0.3233	0	16.024	Ascomycota	857.0	0
scaffold6093_cov46	187	0.4171	0	44.455	Ascomycota	346.0	0
scaffold6094_cov87	305	0.4066	0	1548.882	Ascomycota	558.0	0
scaffold6095_cov24	261	0.4138	0	54.471	Ascomycota	483.0	0
scaffold6096_cov42	1936	0.4034	0	41.915	Ascomycota	3570.0	0
scaffold6097_cov46	150	0.44	0	33.82	Ascomycota	278.0	0
scaffold6098_cov61	932	0.4303	0	62.619	Ascomycota	1722.0	0
scaffold6099_cov22	114	0.2982	0	20.518	Ascomycota	206.0	0
scaffold6100_cov59	1065	0.3737	0	60.069	Ascomycota	1967.0	0
scaffold6101_cov42	366	0.377	0	39.787	Ascomycota	676.0	0
scaffold6102_cov44	1256	0.4108	0	43.979	Ascomycota	2320.0	0
scaffold6103_cov51	2774	0.3526	40	49.516	Ascomycota	3919.0	0
scaffold6104_cov42	3584	0.3725	0	43.964	Ascomycota	6541.0	0
scaffold6105_cov40	271	0.3579	0	38.945	Ascomycota	501.0	0
scaffold6106_cov39	3038	0.406	92	38.811	Ascomycota	3803.0	0
scaffold6107_cov50	3441	0.3763	0	50.218	Ascomycota	6316.0	0
scaffold6108_cov32	108	0.4722	0	84.009	Ascomycota	200.0	0
scaffold6109_cov65	526	0.4202	0	60.665	Ascomycota	968.0	0
scaffold6110_cov6	105	0.3429	0	3.143	Ascomycota	195.0	0
scaffold6111_cov26	104	0.3942	0	29.827	Ascomycota	193.0	0
scaffold6112_cov46	342	0.3977	0	43.711	Ascomycota	632.0	0
scaffold6113_cov34	664	0.404	60	33.055	Ascomycota	769.0	0
scaffold6114_cov32	617	0.3371	0	31.938	Ascomycota	1140.0	0
scaffold6115_cov14	116	0.3966	0	52.121	Ascomycota	209.0	0
scaffold6116_cov38	479	0.3528	0	32.299	Ascomycota	885.0	0
scaffold6117_cov44	419	0.4224	0	38.721	Ascomycota	769.0	0
scaffold6118_cov54	789	0.3688	0	49.034	Ascomycota	1458.0	0
scaffold6119_cov20	311	0.328	0	16.707	Ascomycota	558.0	0
scaffold6120_cov44	2559	0.3916	0	41.922	Ascomycota	4726.0	0
scaffold6121_cov44	216	0.2963	0	166.157	Ascomycota	366.0	0
scaffold6122_cov34	283	0.4664	0	31.534	Ascomycota	523.0	0
scaffold6123_cov61	2228	0.4062	0	58.459	Ascomycota	4093.0	0
scaffold6124_cov42	2118	0.4212	0	42.085	Ascomycota	3895.0	0
scaffold6125_cov14	105	0.3143	0	13.21	Ascomycota	195.0	0
scaffold6126_cov14	103	0.3204	0	14.068	Ascomycota	185.0	0
scaffold6127_cov26	537	0.4655	0	244.488	Ascomycota	883.0	0
scaffold6128_cov10	119	0.3277	0	7.042	Ascomycota	209.0	0
scaffold6129_cov46	955	0.3518	0	41.273	Ascomycota	1736.0	0
scaffold6130_cov54	1681	0.3914	0	50.447	Ascomycota	3055.0	0
scaffold6131_cov63	280	0.4071	0	58.632	undef	518.0	0
scaffold6132_cov42	1864	0.3385	0	40.829	Ascomycota	3426.0	0
scaffold6133_cov10	213	0.3521	0	6.394	Ascomycota	394.0	0
scaffold6134_cov48	2790	0.376	0	46.241	Ascomycota	5127.0	0
scaffold6135_cov48	1639	0.3533	0	47.049	Ascomycota	3014.0	0
scaffold6136_cov50	417	0.3933	0	44.952	Ascomycota	771.0	0
scaffold6137_cov52	7104	0.3722	78	49.023	Ascomycota	11062.0	0
scaffold6138_cov14	129	0.4109	0	13.682	Ascomycota	239.0	0
scaffold6139_cov44	1101	0.3288	0	42.775	Ascomycota	2023.0	0
scaffold6140_cov10	111	0.3784	0	125.613	Ascomycota	198.0	0
scaffold6141_cov36	924	0.355	0	35.067	Ascomycota	1696.0	0
scaffold6142_cov52	2310	0.3831	0	47.94	Ascomycota	4255.0	0
scaffold6143_cov69	202	0.3614	0	65.134	Ascomycota	374.0	0
scaffold6144_cov8	102	0.4118	0	10.108	Ascomycota	189.0	0
scaffold6145_cov18	135	0.3333	0	13.548	Ascomycota	250.0	0
scaffold6146_cov28	139	0.482	0	20.978	Ascomycota	257.0	0
scaffold6147_cov75	391	0.3785	0	74.151	Ascomycota	723.0	0
scaffold6148_cov52	2429	0.4224	0	50.762	Ascomycota	4475.0	0
scaffold6149_cov28	114	0.3947	0	24.325	Ascomycota	211.0	0
scaffold6150_cov28	113	0.3628	0	57.858	Ascomycota	209.0	0
scaffold6151_cov61	245	0.3918	0	62.335	Ascomycota	448.0	0
scaffold6152_cov32	455	0.3648	0	26.859	Ascomycota	841.0	0
scaffold6153_cov50	874	0.405	0	46.6	Ascomycota	1598.0	0
scaffold6154_cov48	5869	0.3612	0	46.976	Ascomycota	10767.0	0
scaffold6155_cov6	100	0.3	0	17.49	Ascomycota	180.0	0
scaffold6156_cov45	1906	0.3552	0	45.524	Ascomycota	3476.0	0
scaffold6157_cov54	852	0.4035	59	53.295	Ascomycota	931.0	0
scaffold6158_cov36	481	0.3701	0	32.99	Ascomycota	883.0	0
scaffold6159_cov48	136	0.4265	0	39.846	Ascomycota	252.0	0
scaffold6160_cov55	414	0.3913	0	67.338	Ascomycota	765.0	0
scaffold6161_cov55	371	0.3801	0	50.191	Ascomycota	686.0	0
scaffold6162_cov46	2191	0.3907	0	43.987	Ascomycota	3980.0	0
scaffold6163_cov10	130	0.4692	0	7.831	Ascomycota	241.0	0
scaffold6164_cov36	840	0.3679	0	35.154	Ascomycota	1552.0	0
scaffold6165_cov44	6328	0.3733	0	42.788	Ascomycota	11653.0	0
scaffold6166_cov48	3551	0.4019	0	47.303	Ascomycota	6553.0	0
scaffold6167_cov36	1482	0.334	0	35.518	Ascomycota	2737.0	0
scaffold6168_cov42	603	0.4478	0	39.128	Ascomycota	1109.0	0
scaffold6169_cov46	389	0.3907	0	52.177	Ascomycota	719.0	0
scaffold6170_cov57	300	0.3467	0	54.02	Ascomycota	527.0	0
scaffold6171_cov12	187	0.3529	0	11.214	Ascomycota	329.0	0
scaffold6172_cov14	148	0.3784	0	18.068	Ascomycota	274.0	0
scaffold6173_cov12	144	0.3681	0	11.903	Ascomycota	267.0	0
scaffold6174_cov48	2802	0.3864	46	45.909	Ascomycota	2977.0	0
scaffold6175_cov12	245	0.3224	0	18.886	Ascomycota	453.0	0
scaffold6176_cov38	1409	0.3662	0	34.154	Ascomycota	2553.0	0
scaffold6177_cov52	1050	0.3867	0	50.498	Ascomycota	1934.0	0
scaffold6178_cov10	148	0.3919	0	6.946	Ascomycota	274.0	0
scaffold6179_cov42	1272	0.3789	0	39.933	Ascomycota	2316.0	0
scaffold6180_cov18	106	0.4528	0	48.377	Ascomycota	191.0	0
scaffold6181_cov44	3583	0.3634	0	42.61	Ascomycota	6562.0	0
scaffold6182_cov52	318	0.3994	0	49.937	Ascomycota	588.0	0
scaffold6183_cov36	1675	0.326	0	33.039	Ascomycota	3083.0	0
scaffold6184_cov81	102	0.3922	0	81.814	Ascomycota	189.0	0
scaffold6185_cov44	102	0.3725	0	42.971	Ascomycota	183.0	0
scaffold6186_cov18	153	0.4641	0	12.961	Ascomycota	283.0	0
scaffold6187_cov36	1113	0.3513	0	33.287	Ascomycota	2050.0	0
scaffold6188_cov34	658	0.4027	0	31.073	Ascomycota	1216.0	0
scaffold6189_cov54	1009	0.3875	0	51.149	Ascomycota	1864.0	0
scaffold6190_cov55	3028	0.4026	0	51.131	Ascomycota	5592.0	0
scaffold6191_cov52	4337	0.3894	0	50.86	Ascomycota	7998.0	0
scaffold6192_cov55	1598	0.4068	0	51.967	Ascomycota	2924.0	0
scaffold6193_cov42	2539	0.3423	0	41.634	Ascomycota	4667.0	0
scaffold6194_cov51	1608	0.3488	77	49.155	Ascomycota	2170.0	0
scaffold6195_cov32	957	0.3814	0	29.258	Ascomycota	1749.0	0
scaffold6196_cov55	1875	0.3883	0	50.479	Ascomycota	3458.0	0
scaffold6197_cov43	4345	0.3885	0	45.761	Ascomycota	7950.0	0
scaffold6198_cov101	116	0.4397	0	20.319	Ascomycota	215.0	0
scaffold6199_cov18	329	0.3283	0	18.541	Ascomycota	608.0	0
scaffold6200_cov50	625	0.5136	0	48.902	Ascomycota	1155.0	0
scaffold6201_cov55	1266	0.3784	0	56.118	Ascomycota	2338.0	0
scaffold6202_cov30	110	0.3364	0	22.036	Ascomycota	204.0	0
scaffold6203_cov50	1566	0.4087	0	46.498	Ascomycota	2870.0	0
scaffold6204_cov8	115	0.3826	0	5.443	Ascomycota	207.0	0
scaffold6205_cov16	120	0.3917	0	12.325	Ascomycota	211.0	0
scaffold6206_cov46	988	0.4008	0	44.225	Ascomycota	1825.0	0
