## blobtools v1.0
## assembly	: /home/amir/gasp/celera_assemblies/424.mer22.scf.fasta
## coverage	: bam0 - /home/amir/gasp/mapping/424_celera_22.bam
## taxonomy	: tax0 - /home/amir/gasp/blast/424_celera_22.txt
## nodesDB	: /home/amir/gasp/blobtools/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
scf7180000232158	5498	0.3784	20	78.933	Ascomycota	10048.0	0
scf7180000232159	2695	0.3959	0	102.132	Ascomycota	4961.0	0
scf7180000232160	6229	0.4049	20	62.554	Ascomycota	11393.0	0
scf7180000232161	2319	0.3997	0	116.953	Ascomycota	4283.0	0
scf7180000232162	3457	0.3882	0	91.768	Ascomycota	6384.0	0
scf7180000232163	2290	0.3838	0	143.227	Ascomycota	4224.0	0
scf7180000232164	2110	0.3483	0	192.434	Firmicutes	3764.0	0
scf7180000232165	3251	0.4174	0	94.503	Ascomycota	5993.0	0
scf7180000232166	2444	0.3498	0	181.309	Firmicutes	4425.0	0
scf7180000232167	2207	0.2764	0	251.507	Firmicutes	4076.0	0
scf7180000232168	2398	0.3995	0	89.138	Ascomycota	4429.0	0
scf7180000232169	2645	0.3977	0	77.674	Ascomycota	4879.0	0
scf7180000232170	5904	0.3539	60	87.149	Ascomycota	6368.0	0
scf7180000232171	1954	0.369	0	548.781	Firmicutes	3609.0	0
scf7180000232172	2072	0.4377	0	102.327	Ascomycota	3808.0	0
scf7180000232173	2164	0.4307	0	113.299	Ascomycota	3997.0	0
scf7180000232174	3941	0.3894	20	205.302	Ascomycota	3940.0	0
scf7180000232175	1776	0.3491	0	217.059	Firmicutes	3181.0	0
scf7180000232176	2116	0.4835	0	92.187	Ascomycota	3903.0	0
scf7180000232177	2731	0.4324	0	96.873	Ascomycota	5038.0	0
scf7180000232178	3583	0.3331	20	145.54	Firmicutes	3711.0	0
scf7180000232179	1725	0.4104	0	176.003	Ascomycota	3181.0	0
scf7180000232180	2118	0.3683	0	121.27	Ascomycota	3912.0	0
scf7180000232181	2105	0.4057	0	101.749	Ascomycota	3882.0	0
scf7180000232182	2046	0.4125	0	108.73	Ascomycota	3626.0	0
scf7180000232183	2566	0.4002	0	59.705	Ascomycota	4728.0	0
scf7180000232184	2965	0.4111	0	118.251	Ascomycota	5448.0	0
scf7180000232185	2183	0.3926	0	91.251	Ascomycota	4026.0	0
scf7180000232186	2154	0.409	0	115.065	Ascomycota	3954.0	0
scf7180000232187	1972	0.3225	0	435.435	Firmicutes	3587.0	0
scf7180000232188	2718	0.3234	0	98.727	Firmicutes	4798.0	0
scf7180000232189	3021	0.3893	0	64.198	Ascomycota	5579.0	0
scf7180000232190	1978	0.4328	0	89.644	Ascomycota	3648.0	0
scf7180000232191	1894	0.3981	0	117.23	Ascomycota	3493.0	0
scf7180000232192	2666	0.2851	0	438.4	Firmicutes	4918.0	0
scf7180000232193	2138	0.3971	0	77.555	Ascomycota	3949.0	0
scf7180000232194	1804	0.3936	0	112.113	Ascomycota	3332.0	0
scf7180000232195	1942	0.3888	0	131.058	Ascomycota	3587.0	0
scf7180000232196	3093	0.3456	40	212.701	Firmicutes	3284.0	0
scf7180000232197	2028	0.4177	0	74.476	Ascomycota	3746.0	0
scf7180000232198	1103	0.3527	0	269.012	Firmicutes	1999.0	0
scf7180000232199	2387	0.4097	0	55.313	Ascomycota	4403.0	0
scf7180000232200	2222	0.4469	0	76.62	Ascomycota	4098.0	0
scf7180000232201	2881	0.3684	20	327.668	Firmicutes	3293.0	0
scf7180000232202	1801	0.3237	0	116.36	Firmicutes	3227.0	0
scf7180000232203	2187	0.3278	0	126.036	Firmicutes	3914.0	0
scf7180000232204	1419	0.4172	0	208.41	Ascomycota	2593.0	0
scf7180000232205	1668	0.3357	0	184.597	Firmicutes	3033.0	0
scf7180000232206	5801	0.334	20	100.929	Firmicutes	10386.0	0
scf7180000232207	1455	0.3567	0	276.678	Firmicutes	2599.0	0
scf7180000232208	2448	0.3893	0	84.529	Ascomycota	4494.0	0
scf7180000232209	1543	0.3292	0	183.191	Firmicutes	2739.0	0
scf7180000232210	1643	0.3956	0	135.928	Ascomycota	3018.0	0
scf7180000232211	1609	0.3313	0	199.928	Firmicutes	2811.0	0
scf7180000232212	2201	0.4221	0	61.498	Ascomycota	4060.0	0
scf7180000232213	3029	0.3797	0	50.184	Ascomycota	5589.0	0
scf7180000232214	4749	0.3415	20	253.228	Firmicutes	5232.0	0
scf7180000232215	2371	0.4053	0	51.961	Ascomycota	4373.0	0
scf7180000232216	3995	0.4189	20	82.439	Ascomycota	3871.0	0
scf7180000232217	1498	0.3558	0	212.245	Firmicutes	2717.0	0
scf7180000232218	3203	0.4141	20	151.542	Ascomycota	5241.0	0
scf7180000232219	1427	0.3532	0	146.2	Firmicutes	2481.0	0
scf7180000232220	2047	0.3825	0	84.305	Ascomycota	3747.0	0
scf7180000232221	1851	0.3549	0	93.174	Ascomycota	3419.0	0
scf7180000232222	1994	0.3997	0	67.691	Ascomycota	3672.0	0
scf7180000232223	2247	0.4019	0	46.674	Ascomycota	4145.0	0
scf7180000232224	3235	0.3941	20	88.87	Ascomycota	3184.0	0
scf7180000232225	1564	0.4252	0	104.166	Ascomycota	2861.0	0
scf7180000232226	1938	0.3638	0	84.888	Ascomycota	3574.0	0
scf7180000232227	1717	0.3378	0	230.715	Firmicutes	3110.0	0
scf7180000232228	2861	0.3111	0	110.529	Firmicutes	5127.0	0
scf7180000232229	1813	0.4363	0	125.304	Ascomycota	3326.0	0
scf7180000232230	2627	0.405	0	136.241	Ascomycota	4846.0	0
scf7180000232231	1820	0.3522	0	147.118	Firmicutes	3223.0	0
scf7180000232232	1744	0.4094	0	68.544	Ascomycota	3210.0	0
scf7180000232233	1633	0.4127	0	90.437	Ascomycota	3016.0	0
scf7180000232234	1775	0.3549	0	86.026	Ascomycota	3273.0	0
scf7180000232235	1684	0.3432	0	152.253	Firmicutes	3038.0	0
scf7180000232236	2605	0.3992	0	37.215	Ascomycota	4811.0	0
scf7180000232237	1570	0.3382	0	109.012	Firmicutes	2839.0	0
scf7180000232238	1294	0.4019	0	163.056	Ascomycota	2390.0	0
scf7180000232239	1836	0.4107	0	59.228	Ascomycota	3325.0	0
scf7180000232240	1822	0.3557	0	69.761	Ascomycota	3350.0	0
scf7180000232241	1540	0.3617	0	97.777	Ascomycota	2844.0	0
scf7180000232242	1671	0.3285	0	209.625	Firmicutes	3064.0	0
scf7180000232243	2217	0.4199	0	48.16	Ascomycota	4084.0	0
scf7180000232244	4212	0.4269	40	38.968	Ascomycota	5129.0	0
scf7180000232245	1691	0.34	0	255.847	Firmicutes	3040.0	0
scf7180000232246	1763	0.321	0	121.96	Firmicutes	3173.0	0
scf7180000232247	5482	0.3378	20	143.008	Firmicutes	5587.0	0
scf7180000232248	3872	0.4084	20	79.96	Ascomycota	4085.0	0
scf7180000232249	1232	0.3596	0	489.384	Firmicutes	2248.0	0
scf7180000232250	2136	0.4424	0	50.06	Ascomycota	3945.0	0
scf7180000232251	1662	0.3965	0	76.129	Ascomycota	3070.0	0
scf7180000232252	4418	0.3556	20	73.27	Ascomycota	5040.0	0
scf7180000232253	1804	0.4024	0	59.446	Ascomycota	3332.0	0
scf7180000232254	2034	0.3864	0	133.802	Ascomycota	3757.0	0
scf7180000232255	2856	0.3255	20	271.395	Firmicutes	2909.0	0
scf7180000232256	3821	0.34	0	144.624	Firmicutes	6841.0	0
scf7180000232257	2215	0.4158	0	45.462	Ascomycota	4091.0	0
scf7180000232258	1258	0.3728	0	179.105	Firmicutes	2213.0	0
scf7180000232259	3663	0.3988	40	78.822	Ascomycota	3940.0	0
scf7180000232260	2096	0.3898	0	115.647	Ascomycota	3871.0	0
scf7180000232261	1559	0.4073	0	84.046	Ascomycota	2874.0	0
scf7180000232262	1810	0.3718	0	91.782	Ascomycota	3343.0	0
scf7180000232263	2535	0.34	20	160.169	Firmicutes	2218.0	0
scf7180000232264	1440	0.3333	0	151.589	Firmicutes	2593.0	0
scf7180000232265	2107	0.401	0	42.349	Ascomycota	3892.0	0
scf7180000232266	1413	0.3567	0	93.793	Ascomycota	2610.0	0
scf7180000232267	1877	0.4204	0	52.198	Ascomycota	3467.0	0
scf7180000232268	2047	0.3278	0	134.745	Firmicutes	2067.0	0
scf7180000232269	1370	0.346	0	178.215	Firmicutes	2503.0	0
scf7180000232270	1064	0.359	0	204.94	Ascomycota	1965.0	0
scf7180000232271	1695	0.4035	0	54.853	Ascomycota	3120.0	0
scf7180000232272	1508	0.3203	0	124.662	Firmicutes	2730.0	0
scf7180000232273	6852	0.3895	80	94.679	Ascomycota	9086.0	0
scf7180000232274	4150	0.3417	0	279.29	Firmicutes	7404.0	0
scf7180000232275	1923	0.3734	0	56.796	Ascomycota	3552.0	0
scf7180000232276	2267	0.3714	0	473.091	Firmicutes	4187.0	0
scf7180000232277	1667	0.4163	0	60.842	Ascomycota	3079.0	0
scf7180000232278	2251	0.3829	0	69.118	Ascomycota	4157.0	0
scf7180000232279	2631	0.3869	0	68.326	Ascomycota	4843.0	0
scf7180000232280	1339	0.3398	0	183.843	Firmicutes	2381.0	0
scf7180000232281	4448	0.3726	20	81.93	Ascomycota	5278.0	0
scf7180000232282	2996	0.4025	0	61.513	Ascomycota	5528.0	0
scf7180000232283	1821	0.4058	0	44.644	Ascomycota	3352.0	0
scf7180000232284	1525	0.4197	0	67.145	Ascomycota	2817.0	0
scf7180000232285	1841	0.3634	0	49.395	Ascomycota	3395.0	0
scf7180000232286	2351	0.402	0	58.921	Ascomycota	4325.0	0
scf7180000232287	2461	0.3267	0	143.768	Firmicutes	4407.0	0
scf7180000232288	1369	0.3324	0	435.482	Firmicutes	2479.0	0
scf7180000232289	1511	0.3673	0	69.656	Ascomycota	2774.0	0
scf7180000232290	1144	0.354	0	130.5	Firmicutes	1166.0	0
scf7180000232291	1311	0.3356	0	141.899	Firmicutes	2361.0	0
scf7180000232292	1135	0.3727	0	141.01	Firmicutes	2019.0	0
scf7180000232293	1289	0.3476	0	199.925	Firmicutes	2314.0	0
scf7180000232294	1796	0.3352	0	140.95	Firmicutes	3301.0	0
scf7180000232295	1512	0.3856	0	95.48	Ascomycota	2782.0	0
scf7180000232296	1040	0.349	0	814.703	Firmicutes	1871.0	0
scf7180000232297	1332	0.3273	0	159.974	Firmicutes	2355.0	0
scf7180000232298	1193	0.3738	0	116.604	Ascomycota	2204.0	0
scf7180000232299	1977	0.3869	0	39.683	Ascomycota	3651.0	0
scf7180000232300	1527	0.3969	0	106.487	Ascomycota	2809.0	0
scf7180000232301	2984	0.3907	20	59.555	Ascomycota	2771.0	0
scf7180000232302	1132	0.3613	0	122.675	Ascomycota	2085.0	0
scf7180000232303	1577	0.3881	0	66.186	Ascomycota	2913.0	0
scf7180000232304	1880	0.4559	0	51.39	Ascomycota	3456.0	0
scf7180000232305	5725	0.3145	20	104.346	Firmicutes	8126.0	0
scf7180000232306	2242	0.4153	0	86.171	Ascomycota	4141.0	0
scf7180000232307	1882	0.3273	0	199.473	Firmicutes	3443.0	0
scf7180000232308	1399	0.4003	0	65.426	Ascomycota	2584.0	0
scf7180000232309	1796	0.3408	0	354.919	Firmicutes	3273.0	0
scf7180000232310	3281	0.3462	20	238.751	Firmicutes	3681.0	0
scf7180000232311	1857	0.2612	0	148.945	Firmicutes	3430.0	0
scf7180000232312	1197	0.3935	0	109.356	Ascomycota	2211.0	0
scf7180000232313	1531	0.3187	0	172.937	Firmicutes	2684.0	0
scf7180000232314	1471	0.4072	0	65.824	Ascomycota	2712.0	0
scf7180000232315	1416	0.4979	0	85.992	Ascomycota	2610.0	0
scf7180000232316	1803	0.3605	0	51.449	Ascomycota	3325.0	0
scf7180000232317	2775	0.375	20	60.199	Ascomycota	5001.0	0
scf7180000232318	1231	0.368	0	104.162	Ascomycota	2263.0	0
scf7180000232319	3562	0.3298	20	228.921	Firmicutes	4115.0	0
scf7180000232320	1896	0.3692	0	60.087	Ascomycota	3502.0	0
scf7180000232321	1533	0.4266	0	58.973	Ascomycota	2832.0	0
scf7180000232322	1193	0.3294	0	300.039	Firmicutes	2187.0	0
scf7180000232323	1118	0.2692	0	201.226	Firmicutes	2065.0	0
scf7180000232324	1876	0.3406	0	281.351	Firmicutes	3404.0	0
scf7180000232325	1242	0.3148	0	120.783	Firmicutes	2244.0	0
scf7180000232326	2730	0.3799	0	65.808	Ascomycota	5042.0	0
scf7180000232327	1722	0.3966	0	45.377	Ascomycota	3175.0	0
scf7180000232328	1381	0.3765	0	80.007	Ascomycota	2551.0	0
scf7180000232329	1748	0.4062	0	44.433	Ascomycota	3229.0	0
scf7180000232330	1723	0.386	0	39.949	Ascomycota	3177.0	0
scf7180000232331	1210	0.3298	0	282.397	Firmicutes	2218.0	0
scf7180000232332	1676	0.4004	0	43.516	Ascomycota	3096.0	0
scf7180000232333	1294	0.3114	0	87.02	Firmicutes	2307.0	0
scf7180000232334	1911	0.3705	0	56.805	Ascomycota	3524.0	0
scf7180000232335	2754	0.3348	0	215.061	Firmicutes	4863.0	0
scf7180000232336	1893	0.3719	0	35.609	Ascomycota	3496.0	0
scf7180000232337	1588	0.3634	0	48.747	Ascomycota	2933.0	0
scf7180000232338	1357	0.3685	0	114.148	Ascomycota	2507.0	0
scf7180000232339	1994	0.4107	0	36.279	Ascomycota	3683.0	0
scf7180000232340	1542	0.417	0	51.951	Ascomycota	2843.0	0
scf7180000232341	1285	0.3128	0	122.472	Ascomycota	2368.0	0
scf7180000232342	1808	0.37	0	43.549	Ascomycota	3339.0	0
scf7180000232343	1569	0.3544	0	51.267	Ascomycota	2887.0	0
scf7180000232344	1631	0.4108	0	46.069	Ascomycota	2990.0	0
scf7180000232345	1678	0.4118	0	43.984	Ascomycota	3099.0	0
scf7180000232346	1775	0.391	0	39.411	Ascomycota	3278.0	0
scf7180000232347	1301	0.3167	0	106.201	Firmicutes	2281.0	0
scf7180000232348	1520	0.402	0	46.53	Ascomycota	2802.0	0
scf7180000232349	1785	0.4067	0	35.475	Ascomycota	3291.0	0
scf7180000232350	1419	0.3665	0	48.206	Ascomycota	2610.0	0
scf7180000232351	1593	0.4771	0	43.051	Ascomycota	2942.0	0
scf7180000232352	2045	0.2699	0	253.433	Firmicutes	3777.0	0
scf7180000232353	1230	0.3528	0	71.488	Ascomycota	2272.0	0
scf7180000232354	1605	0.2897	0	154.624	Firmicutes	2865.0	0
scf7180000232355	1506	0.3108	0	120.904	Firmicutes	2693.0	0
scf7180000232356	2006	0.3998	0	45.236	Ascomycota	3687.0	0
scf7180000232357	1489	0.4097	0	52.126	Ascomycota	2739.0	0
scf7180000232358	1639	0.4442	0	45.727	Ascomycota	3011.0	0
scf7180000232359	1391	0.3357	0	124.092	Firmicutes	2514.0	0
scf7180000232360	1541	0.353	0	209.799	Firmicutes	2813.0	0
scf7180000232361	1311	0.3135	0	138.727	Firmicutes	2361.0	0
scf7180000232362	2621	0.3187	20	140.59	Firmicutes	2386.0	0
scf7180000232363	1284	0.4151	0	62.621	Ascomycota	2372.0	0
scf7180000232364	2005	0.4025	0	36.783	Ascomycota	3703.0	0
scf7180000232365	1534	0.3279	0	84.659	Ascomycota	2833.0	0
scf7180000232366	2205	0.3918	0	36.163	Ascomycota	4056.0	0
scf7180000232367	1798	0.4277	0	50.74	Ascomycota	3321.0	0
scf7180000232368	1900	0.4605	0	50.689	Ascomycota	3509.0	0
scf7180000232369	1811	0.3639	0	85.398	Ascomycota	3345.0	0
scf7180000232370	1576	0.4308	0	39.967	Ascomycota	2911.0	0
scf7180000232371	1086	0.3103	0	393.703	Firmicutes	1949.0	0
scf7180000232372	1412	0.3938	0	42.616	Ascomycota	2608.0	0
scf7180000232373	1611	0.3954	0	34.194	Ascomycota	2976.0	0
scf7180000232374	1550	0.4077	0	40.929	Ascomycota	2863.0	0
scf7180000232375	1560	0.3782	0	42.28	Ascomycota	2876.0	0
scf7180000232376	1764	0.4093	0	36.768	Ascomycota	3258.0	0
scf7180000232377	1565	0.3866	0	45.388	Ascomycota	2891.0	0
scf7180000232378	6901	0.3983	80	82.827	Ascomycota	4170.0	0
scf7180000232379	1574	0.3698	0	37.715	Ascomycota	2907.0	0
scf7180000232380	1417	0.3945	0	46.595	Ascomycota	2612.0	0
scf7180000232381	1447	0.4119	0	47.027	Ascomycota	2667.0	0
scf7180000232382	1216	0.4054	0	57.211	Ascomycota	2246.0	0
scf7180000232383	1533	0.4384	0	44.207	Ascomycota	2820.0	0
scf7180000232384	1662	0.3821	0	42.217	Ascomycota	3070.0	0
scf7180000232385	1835	0.3722	0	61.439	Ascomycota	3389.0	0
scf7180000232386	3355	0.4078	40	47.657	Ascomycota	3343.0	0
scf7180000232387	1286	0.3958	0	53.622	Ascomycota	2375.0	0
scf7180000232388	1784	0.4568	0	33.75	Ascomycota	3290.0	0
scf7180000232389	1793	0.3608	0	47.96	Ascomycota	3312.0	0
scf7180000232390	1435	0.4188	0	42.238	Ascomycota	2651.0	0
scf7180000232391	1626	0.3776	0	32.264	Ascomycota	2998.0	0
scf7180000232392	2029	0.3608	0	46.666	Ascomycota	3747.0	0
scf7180000232393	1141	0.4242	0	72.085	Ascomycota	2108.0	0
scf7180000232394	1451	0.3942	0	46.868	Ascomycota	2680.0	0
scf7180000232395	1413	0.3935	0	56.948	Ascomycota	2582.0	0
scf7180000232396	1126	0.3925	0	57.631	Ascomycota	2080.0	0
scf7180000232397	1647	0.3716	0	36.886	Ascomycota	3037.0	0
scf7180000232398	1395	0.3627	0	47.344	Ascomycota	2577.0	0
scf7180000232399	1063	0.3565	0	77.973	Ascomycota	1964.0	0
scf7180000232400	1153	0.4371	0	63.217	Ascomycota	2130.0	0
scf7180000232401	1343	0.3686	0	55.695	Ascomycota	2481.0	0
scf7180000232402	1379	0.3597	0	44.724	Ascomycota	2547.0	0
scf7180000232403	1283	0.3468	0	50.362	Ascomycota	2370.0	0
scf7180000232404	1672	0.3858	0	35.462	Ascomycota	3088.0	0
scf7180000232405	1673	0.4632	0	48.638	Ascomycota	3085.0	0
scf7180000232406	1552	0.3834	0	51.64	Ascomycota	2859.0	0
scf7180000232407	1268	0.3896	0	59.822	Ascomycota	2320.0	0
scf7180000232408	1544	0.3692	0	40.861	Ascomycota	2835.0	0
scf7180000232409	1578	0.3878	0	33.529	Ascomycota	2915.0	0
scf7180000232410	1291	0.3888	0	52.754	Ascomycota	2385.0	0
scf7180000232411	1512	0.3413	0	77.032	Ascomycota	2793.0	0
scf7180000232412	1400	0.4129	0	34.331	Ascomycota	2586.0	0
scf7180000232413	1821	0.4091	0	33.58	Ascomycota	3363.0	0
scf7180000232414	1188	0.3948	0	55.684	Ascomycota	2161.0	0
scf7180000232415	1492	0.3934	0	37.767	Ascomycota	2750.0	0
scf7180000232416	1796	0.3892	0	44.57	Ascomycota	3317.0	0
scf7180000232417	3803	0.3697	40	47.746	Ascomycota	6800.0	0
scf7180000232418	1143	0.4077	0	56.223	Ascomycota	2111.0	0
scf7180000232419	1281	0.3942	0	60.525	Ascomycota	2355.0	0
scf7180000232420	1853	0.3999	0	42.407	Ascomycota	3422.0	0
scf7180000232421	1319	0.3419	0	51.894	Ascomycota	2436.0	0
scf7180000232422	1394	0.4154	0	41.304	Ascomycota	2569.0	0
scf7180000232423	1293	0.3921	0	45.234	Ascomycota	2388.0	0
scf7180000232424	1216	0.3832	0	47.301	Ascomycota	2246.0	0
scf7180000232425	1292	0.3978	0	47.841	Ascomycota	2386.0	0
scf7180000232426	1397	0.3694	0	40.19	Ascomycota	2580.0	0
scf7180000232427	2036	0.39	0	56.4	Ascomycota	3760.0	0
scf7180000232428	1278	0.4131	0	46.194	Ascomycota	2361.0	0
scf7180000232429	1041	0.3833	0	57.795	Ascomycota	1923.0	0
scf7180000232430	1255	0.4279	0	41.096	Ascomycota	2318.0	0
scf7180000232431	1445	0.4076	0	37.37	Ascomycota	2669.0	0
scf7180000232432	1221	0.1794	0	107.08	Ascomycota	2255.0	0
scf7180000232433	1533	0.4266	0	36.455	Ascomycota	2832.0	0
scf7180000232434	1337	0.4323	0	37.271	Ascomycota	2470.0	0
scf7180000232435	1601	0.4822	0	32.738	Ascomycota	2957.0	0
scf7180000232436	1125	0.368	0	59.553	Ascomycota	2073.0	0
scf7180000232437	1313	0.3953	0	38.366	Ascomycota	2425.0	0
scf7180000232438	1485	0.4182	0	32.625	Ascomycota	2743.0	0
scf7180000232439	1524	0.3655	0	43.114	Ascomycota	2815.0	0
scf7180000232440	1308	0.4151	0	43.891	Ascomycota	2416.0	0
scf7180000232441	1068	0.3689	0	54.561	Ascomycota	1973.0	0
scf7180000232442	1429	0.3688	0	37.93	Ascomycota	2639.0	0
scf7180000232443	1258	0.4165	0	39.686	Ascomycota	2318.0	0
scf7180000232444	1257	0.3866	0	35.865	Ascomycota	2322.0	0
scf7180000232445	1357	0.4053	0	39.491	Ascomycota	2507.0	0
scf7180000232446	1096	0.3796	0	45.919	Ascomycota	2025.0	0
scf7180000232447	1328	0.4179	0	50.929	Ascomycota	2453.0	0
scf7180000232448	1354	0.4114	0	36.422	Ascomycota	2501.0	0
scf7180000232449	1354	0.3508	0	42.301	Ascomycota	2501.0	0
scf7180000232450	1277	0.4824	0	41.322	Ascomycota	2342.0	0
scf7180000232451	5308	0.411	40	47.633	Ascomycota	4346.0	0
scf7180000232452	1125	0.3609	0	47.586	Ascomycota	2078.0	0
scf7180000232453	1978	0.4307	0	62.217	Ascomycota	3653.0	0
scf7180000232454	1196	0.3863	0	50.076	Ascomycota	2204.0	0
scf7180000232455	1412	0.3945	0	34.445	Ascomycota	2608.0	0
scf7180000232456	1301	0.4128	0	38.452	Ascomycota	2403.0	0
scf7180000232457	1273	0.3857	0	44.366	Ascomycota	2351.0	0
scf7180000232458	1038	0.4037	0	57.472	Ascomycota	1917.0	0
scf7180000232459	1115	0.4233	0	49.037	Ascomycota	2060.0	0
scf7180000232460	1954	0.4191	0	46.268	Ascomycota	3598.0	0
scf7180000232461	1416	0.4315	0	37.295	Ascomycota	2615.0	0
scf7180000232462	1731	0.3969	0	37.961	Ascomycota	3197.0	0
scf7180000232463	1221	0.3956	0	42.418	Ascomycota	2244.0	0
scf7180000232464	2937	0.432	20	32.317	Ascomycota	5276.0	0
scf7180000232465	1303	0.3899	0	35.041	Ascomycota	2401.0	0
scf7180000232466	1272	0.4057	0	38.068	Ascomycota	2350.0	0
scf7180000232467	1292	0.394	0	38.926	Ascomycota	2381.0	0
scf7180000232468	1103	0.3853	0	43.646	Ascomycota	2037.0	0
scf7180000232469	1604	0.3435	0	50.794	Ascomycota	2937.0	0
scf7180000232470	1360	0.4029	0	35.404	Ascomycota	2512.0	0
scf7180000232471	1269	0.3964	0	38.403	Ascomycota	2338.0	0
scf7180000232472	1175	0.3694	0	46.449	Ascomycota	2170.0	0
scf7180000232473	1516	0.3727	0	37.003	Ascomycota	2800.0	0
scf7180000232474	1233	0.3925	0	33.2	Ascomycota	2272.0	0
scf7180000232475	1139	0.3696	0	43.093	Ascomycota	2098.0	0
scf7180000232476	1212	0.4175	0	40.046	Ascomycota	2239.0	0
scf7180000232477	1099	0.3995	0	41.497	Ascomycota	2025.0	0
scf7180000232478	1290	0.4109	0	35.704	Ascomycota	2383.0	0
scf7180000232479	1188	0.415	0	42.122	Ascomycota	2189.0	0
scf7180000232480	1153	0.3608	0	36.632	Ascomycota	2124.0	0
scf7180000232481	1533	0.3927	0	26.612	Ascomycota	2832.0	0
scf7180000232482	1188	0.3796	0	39.663	Ascomycota	2194.0	0
scf7180000232483	1556	0.3965	0	26.715	Ascomycota	2874.0	0
scf7180000232484	2446	0.37	0	49.572	Ascomycota	4518.0	0
scf7180000232485	1246	0.4077	0	34.209	Ascomycota	2302.0	0
scf7180000232486	1347	0.392	0	41.17	Ascomycota	2483.0	0
scf7180000232487	1202	0.381	0	39.722	Ascomycota	2220.0	0
scf7180000232488	1909	0.4322	0	41.53	Ascomycota	3520.0	0
scf7180000232489	1082	0.3863	0	37.208	Ascomycota	1999.0	0
scf7180000232490	1135	0.3947	0	43.204	Ascomycota	2097.0	0
scf7180000232491	1661	0.3841	0	34.561	Ascomycota	3062.0	0
scf7180000232492	1321	0.3724	0	39.55	Ascomycota	2440.0	0
scf7180000232493	1238	0.3958	0	36.73	Ascomycota	2287.0	0
scf7180000232494	1288	0.3727	0	32.141	Ascomycota	2379.0	0
scf7180000232495	1458	0.4074	0	35.093	Ascomycota	2693.0	0
scf7180000232496	1072	0.3601	0	40.701	Ascomycota	1980.0	0
scf7180000232497	1172	0.3575	0	42.428	Ascomycota	2165.0	0
scf7180000232498	1052	0.3793	0	39.907	Ascomycota	1943.0	0
scf7180000232499	1043	0.419	0	47.317	Ascomycota	1927.0	0
scf7180000232500	1383	0.3796	0	34.328	Ascomycota	2555.0	0
scf7180000232501	1153	0.4224	0	39.953	Ascomycota	2130.0	0
scf7180000232502	1446	0.4073	0	32.669	Ascomycota	2665.0	0
scf7180000232503	1082	0.3965	0	39.993	Ascomycota	1993.0	0
scf7180000232504	1815	0.3829	0	38.753	Ascomycota	3347.0	0
scf7180000232505	1148	0.4399	0	33.482	Ascomycota	2115.0	0
scf7180000232506	1855	0.4	0	32.412	Ascomycota	3426.0	0
scf7180000232507	1129	0.3888	0	31.919	Ascomycota	2085.0	0
scf7180000232508	1294	0.4158	0	36.281	Ascomycota	2390.0	0
scf7180000232509	1195	0.3699	0	35.177	Ascomycota	2207.0	0
scf7180000232510	1137	0.394	0	33.391	Ascomycota	2100.0	0
scf7180000232511	1544	0.3705	0	34.234	Ascomycota	2852.0	0
scf7180000232512	1382	0.3878	0	29.08	Ascomycota	2553.0	0
scf7180000232513	1201	0.3997	0	35.701	Ascomycota	2218.0	0
scf7180000232514	1146	0.3831	0	32.428	Ascomycota	2117.0	0
scf7180000232515	1138	0.4411	0	38.654	Ascomycota	2102.0	0
scf7180000232516	1121	0.4077	0	38.88	Ascomycota	2060.0	0
scf7180000232517	1253	0.3639	0	34.66	Ascomycota	2309.0	0
scf7180000232518	1273	0.4281	0	32.804	Ascomycota	2351.0	0
scf7180000232519	1077	0.3621	0	34.487	Ascomycota	1967.0	0
scf7180000232520	1965	0.4341	0	24.655	Ascomycota	3618.0	0
scf7180000232521	1280	0.4125	0	27.476	Ascomycota	2364.0	0
scf7180000232522	1282	0.408	0	32.611	Ascomycota	2368.0	0
scf7180000232523	1244	0.4003	0	35.776	Ascomycota	2298.0	0
scf7180000232524	1419	0.4101	0	29.366	Ascomycota	2621.0	0
scf7180000232525	1083	0.4367	0	34.267	Ascomycota	1995.0	0
scf7180000232526	1620	0.3802	0	30.33	Ascomycota	2976.0	0
scf7180000232527	1816	0.3805	0	31.623	Ascomycota	3321.0	0
scf7180000232528	1060	0.4104	0	32.756	Ascomycota	1958.0	0
scf7180000232529	1160	0.4026	0	28.559	Ascomycota	2143.0	0
scf7180000232530	1678	0.4058	0	34.177	Ascomycota	3099.0	0
scf7180000232531	1165	0.4052	0	29.332	Ascomycota	2152.0	0
scf7180000232532	1190	0.3882	0	30.437	Ascomycota	2198.0	0
scf7180000232533	1353	0.388	0	31.221	Ascomycota	2499.0	0
scf7180000232534	1140	0.3667	0	31.13	Ascomycota	2100.0	0
scf7180000232535	1646	0.4818	0	31.549	Ascomycota	3029.0	0
scf7180000232536	1137	0.3817	0	28.453	Ascomycota	2100.0	0
scf7180000232537	1141	0.3795	0	25.305	Ascomycota	2108.0	0
scf7180000232538	2447	0.4164	0	25.763	Ascomycota	4519.0	0
scf7180000232539	1164	0.3737	0	24.012	Ascomycota	2139.0	0
scf7180000232540	1111	0.4104	0	28.891	Ascomycota	2052.0	0
